Timestamp,timeseries_id,Seconds_EnergyConsumption,location,inhabitants
2023-05-22 14:48:40.859007,90sanierung-apartment,14345.24,street b,5
2023-05-22 14:48:40.859031,91sanierung-apartment,23230.93,street c,3
2023-05-22 14:48:40.859055,92sanierung-apartment,5376.31,street c,2
2023-05-22 14:48:40.859079,93sanierung-apartment,24836.46,street a,3
2023-05-22 14:48:40.859102,94sanierung-apartment,8495.86,street b,2
2023-05-22 14:48:40.859126,95sanierung-apartment,9798.54,street c,2
2023-05-22 14:48:40.859150,96sanierung-apartment,1481.95,street c,1
2023-05-22 14:48:40.859174,97sanierung-apartment,16480.99,street a,5
2023-05-22 14:48:40.859198,98sanierung-apartment,9692.82,street b,2
2023-05-22 14:48:40.859222,99sanierung-apartment,4933.47,street c,1
2023-05-22 14:48:40.959369,1sanierung-apartment,24984.52,street a,4
2023-05-22 14:48:40.959510,2sanierung-apartment,15900.89,street b,5
2023-05-22 14:48:40.959531,3sanierung-apartment,28382.83,street c,3
2023-05-22 14:48:40.959546,4sanierung-apartment,17068.92,street c,3
2023-05-22 14:48:40.959559,5sanierung-apartment,42737.15,street a,5
2023-05-22 14:48:40.959573,6sanierung-apartment,27754.42,street b,3
2023-05-22 14:48:40.959586,7sanierung-apartment,2532.91,street c,1
2023-05-22 14:48:40.959599,8sanierung-apartment,16386.17,street c,2
2023-05-22 14:48:40.959612,9sanierung-apartment,9224.17,street a,5
2023-05-22 14:48:40.959625,10sanierung-apartment,12166.23,street b,3
2023-05-22 14:48:40.959639,11sanierung-apartment,19421.5,street c,3
2023-05-22 14:48:40.959652,12sanierung-apartment,5091.2,street c,5
2023-05-22 14:48:40.959725,13sanierung-apartment,3852.62,street a,1
2023-05-22 14:48:40.959747,14sanierung-apartment,19343.29,street b,2
2023-05-22 14:48:40.959761,15sanierung-apartment,9489.77,street c,5
2023-05-22 14:48:40.959775,16sanierung-apartment,8465.71,street c,5
2023-05-22 14:48:40.959788,17sanierung-apartment,9163.96,street a,3
2023-05-22 14:48:40.959801,18sanierung-apartment,37854.03,street b,4
2023-05-22 14:48:40.959814,19sanierung-apartment,4191.01,street c,1
2023-05-22 14:48:40.959827,20sanierung-apartment,12017.23,street c,2
2023-05-22 14:48:40.959840,21sanierung-apartment,30960.53,street a,4
2023-05-22 14:48:40.959853,22sanierung-apartment,27592.73,street b,3
2023-05-22 14:48:40.959866,23sanierung-apartment,8849.27,street c,1
2023-05-22 14:48:40.959879,24sanierung-apartment,20521.55,street c,3
2023-05-22 14:48:40.959892,25sanierung-apartment,12303.49,street a,4
2023-05-22 14:48:40.959905,26sanierung-apartment,9511.95,street b,2
2023-05-22 14:48:40.959917,27sanierung-apartment,3512.77,street c,1
2023-05-22 14:48:40.959930,28sanierung-apartment,7270.04,street c,1
2023-05-22 14:48:40.959943,29sanierung-apartment,36050.74,street a,5
2023-05-22 14:48:40.959956,30sanierung-apartment,17964.56,street b,3
2023-05-22 14:48:40.959969,31sanierung-apartment,12539.28,street c,3
2023-05-22 14:48:40.959982,32sanierung-apartment,1902.98,street c,1
2023-05-22 14:48:40.959995,33sanierung-apartment,21368.07,street a,4
2023-05-22 14:48:40.960008,34sanierung-apartment,22402.61,street b,4
2023-05-22 14:48:40.960020,35sanierung-apartment,15990.8,street c,3
2023-05-22 14:48:40.960033,36sanierung-apartment,40825.3,street c,5
2023-05-22 14:48:40.960047,37sanierung-apartment,26721.81,street a,3
2023-05-22 14:48:40.960060,38sanierung-apartment,17693.23,street b,5
2023-05-22 14:48:40.960073,39sanierung-apartment,29675.87,street c,5
2023-05-22 14:48:40.960086,40sanierung-apartment,37002.1,street c,5
2023-05-22 14:48:40.960099,41sanierung-apartment,41570.7,street a,5
2023-05-22 14:48:40.960112,42sanierung-apartment,16289.98,street b,3
2023-05-22 14:48:40.960125,43sanierung-apartment,38380.59,street c,4
2023-05-22 14:48:40.960137,44sanierung-apartment,8972.41,street c,1
2023-05-22 14:48:40.960150,45sanierung-apartment,19256.26,street a,3
2023-05-22 14:48:40.960163,46sanierung-apartment,27803.33,street b,5
2023-05-22 14:48:40.960176,47sanierung-apartment,21510.34,street c,4
2023-05-22 14:48:40.960189,48sanierung-apartment,32053.17,street c,5
2023-05-22 14:48:40.960202,49sanierung-apartment,22160.37,street a,5
2023-05-22 14:48:40.960214,50sanierung-apartment,21721.78,street b,5
2023-05-22 14:48:40.960227,51sanierung-apartment,41775.84,street c,5
2023-05-22 14:48:40.960240,52sanierung-apartment,4160.85,street c,1
2023-05-22 14:48:40.960255,53sanierung-apartment,20167.47,street a,5
2023-05-22 14:48:40.960268,54sanierung-apartment,11135.58,street b,2
2023-05-22 14:48:40.960281,55sanierung-apartment,7224.21,street c,3
2023-05-22 14:48:40.960294,56sanierung-apartment,12548.67,street c,3
2023-05-22 14:48:40.960308,57sanierung-apartment,19459.18,street a,4
2023-05-22 14:48:40.960321,58sanierung-apartment,15349.2,street b,5
2023-05-22 14:48:40.960334,59sanierung-apartment,3818.36,street c,1
2023-05-22 14:48:40.960348,60sanierung-apartment,28799.1,street c,4
2023-05-22 14:48:40.960361,61sanierung-apartment,12064.27,street a,2
2023-05-22 14:48:40.960375,62sanierung-apartment,36587.57,street b,4
2023-05-22 14:48:40.960391,63sanierung-apartment,4078.22,street c,1
2023-05-22 14:48:40.960404,64sanierung-apartment,20845.37,street c,5
2023-05-22 14:48:40.960419,65sanierung-apartment,29226.03,street a,3
2023-05-22 14:48:40.960433,66sanierung-apartment,36977.94,street b,4
2023-05-22 14:48:40.960447,67sanierung-apartment,10689.65,street c,3
2023-05-22 14:48:40.960460,68sanierung-apartment,26047.8,street c,3
2023-05-22 14:48:40.960473,69sanierung-apartment,43081.83,street a,5
2023-05-22 14:48:40.960486,70sanierung-apartment,11507.07,street b,2
2023-05-22 14:48:40.960499,71sanierung-apartment,24341.65,street c,5
2023-05-22 14:48:40.960515,72sanierung-apartment,28380.69,street c,4
2023-05-22 14:48:40.960528,73sanierung-apartment,4210.08,street a,1
2023-05-22 14:48:40.960541,74sanierung-apartment,7020.74,street b,3
2023-05-22 14:48:40.960555,75sanierung-apartment,5876.51,street c,5
2023-05-22 14:48:40.960568,76sanierung-apartment,15151.63,street c,2
2023-05-22 14:48:40.960590,77sanierung-apartment,17492.36,street a,4
2023-05-22 14:48:40.960605,78sanierung-apartment,38030.8,street b,4
2023-05-22 14:48:40.960620,79sanierung-apartment,25458.83,street c,4
2023-05-22 14:48:40.960634,80sanierung-apartment,4137.25,street c,1
2023-05-22 14:48:40.960649,81sanierung-apartment,1114.39,street a,1
2023-05-22 14:48:40.960663,82sanierung-apartment,4428.87,street b,1
2023-05-22 14:48:40.960677,83sanierung-apartment,18868.82,street c,4
2023-05-22 14:48:40.960693,84sanierung-apartment,12955.06,street c,3
2023-05-22 14:48:40.960713,85sanierung-apartment,11157.3,street a,2
2023-05-22 14:48:40.960732,86sanierung-apartment,24026.58,street b,5
2023-05-22 14:48:40.960749,87sanierung-apartment,14915.08,street c,3
2023-05-22 14:48:40.960766,88sanierung-apartment,25741.47,street c,3
2023-05-22 14:48:40.960789,89sanierung-apartment,8035.25,street a,1
2023-05-22 14:48:40.960812,90sanierung-apartment,36639.64,street b,5
2023-05-22 14:48:40.960848,91sanierung-apartment,12734.63,street c,3
2023-05-22 14:48:40.960883,92sanierung-apartment,18850.05,street c,2
2023-05-22 14:48:40.960931,93sanierung-apartment,24618.59,street a,3
2023-05-22 14:48:40.960966,94sanierung-apartment,15891.66,street b,2
2023-05-22 14:48:40.961000,95sanierung-apartment,12556.57,street c,2
2023-05-22 14:48:40.961024,96sanierung-apartment,2282.17,street c,1
2023-05-22 14:48:40.961053,97sanierung-apartment,37622.96,street a,5
2023-05-22 14:48:40.961083,98sanierung-apartment,6026.38,street b,2
2023-05-22 14:48:40.961114,99sanierung-apartment,5910.02,street c,1
2023-05-22 14:48:41.070118,1sanierung-apartment,29215.06,street a,4
2023-05-22 14:48:41.070592,2sanierung-apartment,14654.26,street b,5
2023-05-22 14:48:41.070706,3sanierung-apartment,3650.11,street c,3
2023-05-22 14:48:41.070769,4sanierung-apartment,10148.76,street c,3
2023-05-22 14:48:41.071045,5sanierung-apartment,45584.64,street a,5
2023-05-22 14:48:41.071119,6sanierung-apartment,19510.54,street b,3
2023-05-22 14:48:41.071175,7sanierung-apartment,4874.99,street c,1
2023-05-22 14:48:41.071229,8sanierung-apartment,2151.92,street c,2
2023-05-22 14:48:41.071283,9sanierung-apartment,21548.89,street a,5
2023-05-22 14:48:41.071335,10sanierung-apartment,18368.98,street b,3
2023-05-22 14:48:41.071388,11sanierung-apartment,4547.8,street c,3
2023-05-22 14:48:41.071441,12sanierung-apartment,17337.47,street c,5
2023-05-22 14:48:41.071494,13sanierung-apartment,4229.52,street a,1
2023-05-22 14:48:41.071546,14sanierung-apartment,11872.28,street b,2
2023-05-22 14:48:41.071598,15sanierung-apartment,16412.77,street c,5
2023-05-22 14:48:41.071651,16sanierung-apartment,13089.53,street c,5
2023-05-22 14:48:41.071703,17sanierung-apartment,27125.48,street a,3
2023-05-22 14:48:41.071756,18sanierung-apartment,9185.85,street b,4
2023-05-22 14:48:41.071809,19sanierung-apartment,2902.08,street c,1
2023-05-22 14:48:41.071862,20sanierung-apartment,17226.96,street c,2
2023-05-22 14:48:41.071914,21sanierung-apartment,21943.25,street a,4
2023-05-22 14:48:41.071967,22sanierung-apartment,24547.05,street b,3
2023-05-22 14:48:41.072020,23sanierung-apartment,3517.35,street c,1
2023-05-22 14:48:41.072072,24sanierung-apartment,8052.5,street c,3
2023-05-22 14:48:41.072124,25sanierung-apartment,20247.62,street a,4
2023-05-22 14:48:41.072175,26sanierung-apartment,7575.01,street b,2
2023-05-22 14:48:41.072227,27sanierung-apartment,4627.32,street c,1
2023-05-22 14:48:41.072279,28sanierung-apartment,7899.16,street c,1
2023-05-22 14:48:41.072331,29sanierung-apartment,36135.88,street a,5
2023-05-22 14:48:41.072384,30sanierung-apartment,7719.26,street b,3
2023-05-22 14:48:41.072596,31sanierung-apartment,27649.37,street c,3
2023-05-22 14:48:41.072687,32sanierung-apartment,7836.87,street c,1
2023-05-22 14:48:41.072745,33sanierung-apartment,11010.44,street a,4
2023-05-22 14:48:41.072803,34sanierung-apartment,23052.7,street b,4
2023-05-22 14:48:41.072858,35sanierung-apartment,16675.7,street c,3
2023-05-22 14:48:41.072912,36sanierung-apartment,45639.73,street c,5
2023-05-22 14:48:41.072966,37sanierung-apartment,8779.46,street a,3
2023-05-22 14:48:41.073019,38sanierung-apartment,30206.83,street b,5
2023-05-22 14:48:41.073073,39sanierung-apartment,5124.04,street c,5
2023-05-22 14:48:41.073126,40sanierung-apartment,23521.03,street c,5
2023-05-22 14:48:41.073178,41sanierung-apartment,42497.27,street a,5
2023-05-22 14:48:41.073231,42sanierung-apartment,21453.67,street b,3
2023-05-22 14:48:41.073283,43sanierung-apartment,16940.99,street c,4
2023-05-22 14:48:41.073335,44sanierung-apartment,8162.2,street c,1
2023-05-22 14:48:41.073388,45sanierung-apartment,20617.16,street a,3
2023-05-22 14:48:41.073441,46sanierung-apartment,30008.31,street b,5
2023-05-22 14:48:41.073494,47sanierung-apartment,21704.94,street c,4
2023-05-22 14:48:41.073546,48sanierung-apartment,20222.21,street c,5
2023-05-22 14:48:41.073600,49sanierung-apartment,42780.57,street a,5
2023-05-22 14:48:41.073653,50sanierung-apartment,7875.95,street b,5
2023-05-22 14:48:41.073705,51sanierung-apartment,14105.63,street c,5
2023-05-22 14:48:41.073757,52sanierung-apartment,8281.59,street c,1
2023-05-22 14:48:41.073809,53sanierung-apartment,29767.5,street a,5
2023-05-22 14:48:41.073863,54sanierung-apartment,6775.07,street b,2
2023-05-22 14:48:41.073917,55sanierung-apartment,25306.54,street c,3
2023-05-22 14:48:41.073971,56sanierung-apartment,16376.54,street c,3
2023-05-22 14:48:41.074024,57sanierung-apartment,39912.63,street a,4
2023-05-22 14:48:41.074077,58sanierung-apartment,27819.6,street b,5
2023-05-22 14:48:41.074130,59sanierung-apartment,8144.84,street c,1
2023-05-22 14:48:41.074182,60sanierung-apartment,13592.49,street c,4
2023-05-22 14:48:41.074235,61sanierung-apartment,19994.75,street a,2
2023-05-22 14:48:41.074288,62sanierung-apartment,5745.3,street b,4
2023-05-22 14:48:41.074342,63sanierung-apartment,1302.56,street c,1
2023-05-22 14:48:41.074395,64sanierung-apartment,48935.84,street c,5
2023-05-22 14:48:41.074448,65sanierung-apartment,5471.43,street a,3
2023-05-22 14:48:41.074500,66sanierung-apartment,23239.38,street b,4
2023-05-22 14:48:41.074552,67sanierung-apartment,17868.4,street c,3
2023-05-22 14:48:41.074604,68sanierung-apartment,26401.98,street c,3
2023-05-22 14:48:41.074657,69sanierung-apartment,43542.69,street a,5
2023-05-22 14:48:41.074709,70sanierung-apartment,9314.88,street b,2
2023-05-22 14:48:41.074763,71sanierung-apartment,29904.41,street c,5
2023-05-22 14:48:41.074816,72sanierung-apartment,16646.71,street c,4
2023-05-22 14:48:41.074869,73sanierung-apartment,1386.77,street a,1
2023-05-22 14:48:41.074921,74sanierung-apartment,28569.23,street b,3
2023-05-22 14:48:41.074974,75sanierung-apartment,29530.6,street c,5
2023-05-22 14:48:41.075027,76sanierung-apartment,9937.17,street c,2
2023-05-22 14:48:41.075080,77sanierung-apartment,33232.18,street a,4
2023-05-22 14:48:41.075132,78sanierung-apartment,25861.32,street b,4
2023-05-22 14:48:41.075185,79sanierung-apartment,19886.31,street c,4
2023-05-22 14:48:41.075238,80sanierung-apartment,7388.64,street c,1
2023-05-22 14:48:41.075291,81sanierung-apartment,7118.14,street a,1
2023-05-22 14:48:41.075344,82sanierung-apartment,8783.57,street b,1
2023-05-22 14:48:41.075398,83sanierung-apartment,37624.75,street c,4
2023-05-22 14:48:41.075451,84sanierung-apartment,11538.72,street c,3
2023-05-22 14:48:41.075504,85sanierung-apartment,13696.53,street a,2
2023-05-22 14:48:41.075556,86sanierung-apartment,49677.66,street b,5
2023-05-22 14:48:41.075608,87sanierung-apartment,25747.1,street c,3
2023-05-22 14:48:41.075660,88sanierung-apartment,15176.05,street c,3
2023-05-22 14:48:41.075713,89sanierung-apartment,2242.39,street a,1
2023-05-22 14:48:41.075765,90sanierung-apartment,28794.92,street b,5
2023-05-22 14:48:41.075818,91sanierung-apartment,26421.97,street c,3
2023-05-22 14:48:41.075870,92sanierung-apartment,16216.72,street c,2
2023-05-22 14:48:41.075922,93sanierung-apartment,4263.38,street a,3
2023-05-22 14:48:41.075974,94sanierung-apartment,19398.64,street b,2
2023-05-22 14:48:41.076027,95sanierung-apartment,9069.43,street c,2
2023-05-22 14:48:41.076080,96sanierung-apartment,8398.44,street c,1
2023-05-22 14:48:41.076132,97sanierung-apartment,15828.57,street a,5
2023-05-22 14:48:41.076184,98sanierung-apartment,19293.83,street b,2
2023-05-22 14:48:41.076237,99sanierung-apartment,1982.09,street c,1
2023-05-22 14:48:41.182543,1sanierung-apartment,33321.88,street a,4
2023-05-22 14:48:41.182809,2sanierung-apartment,20580.04,street b,5
2023-05-22 14:48:41.182888,3sanierung-apartment,8672.91,street c,3
2023-05-22 14:48:41.183181,4sanierung-apartment,19909.32,street c,3
2023-05-22 14:48:41.183249,5sanierung-apartment,15425.42,street a,5
2023-05-22 14:48:41.183306,6sanierung-apartment,15238.02,street b,3
2023-05-22 14:48:41.183360,7sanierung-apartment,4555.12,street c,1
2023-05-22 14:48:41.183417,8sanierung-apartment,8861.38,street c,2
2023-05-22 14:48:41.183471,9sanierung-apartment,9697.67,street a,5
2023-05-22 14:48:41.183524,10sanierung-apartment,27637.89,street b,3
2023-05-22 14:48:41.183578,11sanierung-apartment,13443.6,street c,3
2023-05-22 14:48:41.183631,12sanierung-apartment,9496.64,street c,5
2023-05-22 14:48:41.183683,13sanierung-apartment,2080.14,street a,1
2023-05-22 14:48:41.183736,14sanierung-apartment,8390.22,street b,2
2023-05-22 14:48:41.183789,15sanierung-apartment,44663.05,street c,5
2023-05-22 14:48:41.183842,16sanierung-apartment,34652.15,street c,5
2023-05-22 14:48:41.183992,17sanierung-apartment,10910.5,street a,3
2023-05-22 14:48:41.184078,18sanierung-apartment,32069.47,street b,4
2023-05-22 14:48:41.184132,19sanierung-apartment,9824.64,street c,1
2023-05-22 14:48:41.184184,20sanierung-apartment,15630.1,street c,2
2023-05-22 14:48:41.184237,21sanierung-apartment,39809.57,street a,4
2023-05-22 14:48:41.184290,22sanierung-apartment,27692.12,street b,3
2023-05-22 14:48:41.184342,23sanierung-apartment,8809.56,street c,1
2023-05-22 14:48:41.184398,24sanierung-apartment,19983.67,street c,3
2023-05-22 14:48:41.184452,25sanierung-apartment,31876.87,street a,4
2023-05-22 14:48:41.184504,26sanierung-apartment,18554.09,street b,2
2023-05-22 14:48:41.184556,27sanierung-apartment,6405.35,street c,1
2023-05-22 14:48:41.184609,28sanierung-apartment,9253.43,street c,1
2023-05-22 14:48:41.184661,29sanierung-apartment,26698.52,street a,5
2023-05-22 14:48:41.184714,30sanierung-apartment,12026.43,street b,3
2023-05-22 14:48:41.184766,31sanierung-apartment,16758.63,street c,3
2023-05-22 14:48:41.184819,32sanierung-apartment,5504.96,street c,1
2023-05-22 14:48:41.184943,33sanierung-apartment,28667.63,street a,4
2023-05-22 14:48:41.185022,34sanierung-apartment,15524.95,street b,4
2023-05-22 14:48:41.185076,35sanierung-apartment,27726.34,street c,3
2023-05-22 14:48:41.185128,36sanierung-apartment,28092.24,street c,5
2023-05-22 14:48:41.185180,37sanierung-apartment,9334.39,street a,3
2023-05-22 14:48:41.185232,38sanierung-apartment,7438.86,street b,5
2023-05-22 14:48:41.185284,39sanierung-apartment,32253.56,street c,5
2023-05-22 14:48:41.185337,40sanierung-apartment,16640.7,street c,5
2023-05-22 14:48:41.185390,41sanierung-apartment,14598.9,street a,5
2023-05-22 14:48:41.185442,42sanierung-apartment,5100.1,street b,3
2023-05-22 14:48:41.185493,43sanierung-apartment,13620.31,street c,4
2023-05-22 14:48:41.185545,44sanierung-apartment,5852.21,street c,1
2023-05-22 14:48:41.185727,45sanierung-apartment,17890.75,street a,3
2023-05-22 14:48:41.185786,46sanierung-apartment,16717.07,street b,5
2023-05-22 14:48:41.185938,47sanierung-apartment,34485.24,street c,4
2023-05-22 14:48:41.186022,48sanierung-apartment,30588.65,street c,5
2023-05-22 14:48:41.186243,49sanierung-apartment,30692.13,street a,5
2023-05-22 14:48:41.186335,50sanierung-apartment,47893.82,street b,5
2023-05-22 14:48:41.186521,51sanierung-apartment,43076.12,street c,5
2023-05-22 14:48:41.186669,52sanierung-apartment,8585.29,street c,1
2023-05-22 14:48:41.186955,53sanierung-apartment,13794.49,street a,5
2023-05-22 14:48:41.187077,54sanierung-apartment,6884.9,street b,2
2023-05-22 14:48:41.187134,55sanierung-apartment,18333.09,street c,3
2023-05-22 14:48:41.187188,56sanierung-apartment,19891.75,street c,3
2023-05-22 14:48:41.187242,57sanierung-apartment,39264.18,street a,4
2023-05-22 14:48:41.187296,58sanierung-apartment,18518.34,street b,5
2023-05-22 14:48:41.187349,59sanierung-apartment,9962.37,street c,1
2023-05-22 14:48:41.187403,60sanierung-apartment,11098.37,street c,4
2023-05-22 14:48:41.187456,61sanierung-apartment,15765.52,street a,2
2023-05-22 14:48:41.187508,62sanierung-apartment,25027.39,street b,4
2023-05-22 14:48:41.187559,63sanierung-apartment,2626.53,street c,1
2023-05-22 14:48:41.187611,64sanierung-apartment,44518.28,street c,5
2023-05-22 14:48:41.187663,65sanierung-apartment,21868.23,street a,3
2023-05-22 14:48:41.187716,66sanierung-apartment,32621.73,street b,4
2023-05-22 14:48:41.187769,67sanierung-apartment,12974.52,street c,3
2023-05-22 14:48:41.187820,68sanierung-apartment,24049.51,street c,3
2023-05-22 14:48:41.187967,69sanierung-apartment,8869.95,street a,5
2023-05-22 14:48:41.188029,70sanierung-apartment,8836.41,street b,2
2023-05-22 14:48:41.188082,71sanierung-apartment,46649.64,street c,5
2023-05-22 14:48:41.188134,72sanierung-apartment,8843.15,street c,4
2023-05-22 14:48:41.188187,73sanierung-apartment,9101.04,street a,1
2023-05-22 14:48:41.188241,74sanierung-apartment,23023.38,street b,3
2023-05-22 14:48:41.188294,75sanierung-apartment,47649.36,street c,5
2023-05-22 14:48:41.188347,76sanierung-apartment,8839.87,street c,2
2023-05-22 14:48:41.188400,77sanierung-apartment,15273.3,street a,4
2023-05-22 14:48:41.188453,78sanierung-apartment,33432.69,street b,4
2023-05-22 14:48:41.188505,79sanierung-apartment,9937.22,street c,4
2023-05-22 14:48:41.188558,80sanierung-apartment,5162.85,street c,1
2023-05-22 14:48:41.188612,81sanierung-apartment,8839.33,street a,1
2023-05-22 14:48:41.188665,82sanierung-apartment,8691.2,street b,1
2023-05-22 14:48:41.188717,83sanierung-apartment,37739.36,street c,4
2023-05-22 14:48:41.188769,84sanierung-apartment,5719.08,street c,3
2023-05-22 14:48:41.188907,85sanierung-apartment,10887.53,street a,2
2023-05-22 14:48:41.188993,86sanierung-apartment,27820.18,street b,5
2023-05-22 14:48:41.189048,87sanierung-apartment,18293.27,street c,3
2023-05-22 14:48:41.189101,88sanierung-apartment,3971.18,street c,3
2023-05-22 14:48:41.189154,89sanierung-apartment,4035.42,street a,1
2023-05-22 14:48:41.189206,90sanierung-apartment,12865.36,street b,5
2023-05-22 14:48:41.189259,91sanierung-apartment,9452.65,street c,3
2023-05-22 14:48:41.189312,92sanierung-apartment,18027.27,street c,2
2023-05-22 14:48:41.189364,93sanierung-apartment,8859.3,street a,3
2023-05-22 14:48:41.189416,94sanierung-apartment,7522.91,street b,2
2023-05-22 14:48:41.189468,95sanierung-apartment,6694.13,street c,2
2023-05-22 14:48:41.189520,96sanierung-apartment,5652.57,street c,1
2023-05-22 14:48:41.189573,97sanierung-apartment,9919.03,street a,5
2023-05-22 14:48:41.189626,98sanierung-apartment,11046.58,street b,2
2023-05-22 14:48:41.189678,99sanierung-apartment,9619.74,street c,1
2023-05-22 14:48:41.300730,1sanierung-apartment,11374.93,street a,4
2023-05-22 14:48:41.301112,2sanierung-apartment,6480.05,street b,5
2023-05-22 14:48:41.301205,3sanierung-apartment,11441.93,street c,3
2023-05-22 14:48:41.301273,4sanierung-apartment,29028.34,street c,3
2023-05-22 14:48:41.301333,5sanierung-apartment,47969.97,street a,5
2023-05-22 14:48:41.301529,6sanierung-apartment,14957.99,street b,3
2023-05-22 14:48:41.301604,7sanierung-apartment,8059.55,street c,1
2023-05-22 14:48:41.301660,8sanierung-apartment,2571.5,street c,2
2023-05-22 14:48:41.301714,9sanierung-apartment,45459.57,street a,5
2023-05-22 14:48:41.301767,10sanierung-apartment,24997.34,street b,3
2023-05-22 14:48:41.301821,11sanierung-apartment,7004.18,street c,3
2023-05-22 14:48:41.301875,12sanierung-apartment,30697.95,street c,5
2023-05-22 14:48:41.301927,13sanierung-apartment,3926.49,street a,1
2023-05-22 14:48:41.301981,14sanierung-apartment,10765.73,street b,2
2023-05-22 14:48:41.302034,15sanierung-apartment,6133.34,street c,5
2023-05-22 14:48:41.302086,16sanierung-apartment,14430.73,street c,5
2023-05-22 14:48:41.302138,17sanierung-apartment,18468.71,street a,3
2023-05-22 14:48:41.302189,18sanierung-apartment,38259.48,street b,4
2023-05-22 14:48:41.302242,19sanierung-apartment,7991.23,street c,1
2023-05-22 14:48:41.302294,20sanierung-apartment,10330.83,street c,2
2023-05-22 14:48:41.302346,21sanierung-apartment,38063.48,street a,4
2023-05-22 14:48:41.302484,22sanierung-apartment,19428.84,street b,3
2023-05-22 14:48:41.302583,23sanierung-apartment,7188.85,street c,1
2023-05-22 14:48:41.302638,24sanierung-apartment,18105.45,street c,3
2023-05-22 14:48:41.302691,25sanierung-apartment,37449.5,street a,4
2023-05-22 14:48:41.302747,26sanierung-apartment,17780.65,street b,2
2023-05-22 14:48:41.302802,27sanierung-apartment,8352.83,street c,1
2023-05-22 14:48:41.302854,28sanierung-apartment,3322.47,street c,1
2023-05-22 14:48:41.302906,29sanierung-apartment,45655.67,street a,5
2023-05-22 14:48:41.302958,30sanierung-apartment,5948.18,street b,3
2023-05-22 14:48:41.303009,31sanierung-apartment,5100.08,street c,3
2023-05-22 14:48:41.303239,32sanierung-apartment,7969.86,street c,1
2023-05-22 14:48:41.303346,33sanierung-apartment,28593.91,street a,4
2023-05-22 14:48:41.303402,34sanierung-apartment,32975.38,street b,4
2023-05-22 14:48:41.303458,35sanierung-apartment,28132.48,street c,3
2023-05-22 14:48:41.303511,36sanierung-apartment,6898.4,street c,5
2023-05-22 14:48:41.303563,37sanierung-apartment,13221.77,street a,3
2023-05-22 14:48:41.303614,38sanierung-apartment,31501.67,street b,5
2023-05-22 14:48:41.303666,39sanierung-apartment,29263.77,street c,5
2023-05-22 14:48:41.303718,40sanierung-apartment,7297.4,street c,5
2023-05-22 14:48:41.303770,41sanierung-apartment,30776.2,street a,5
2023-05-22 14:48:41.303825,42sanierung-apartment,29811.61,street b,3
2023-05-22 14:48:41.303879,43sanierung-apartment,12158.51,street c,4
2023-05-22 14:48:41.303931,44sanierung-apartment,7398.84,street c,1
2023-05-22 14:48:41.303983,45sanierung-apartment,28971.68,street a,3
2023-05-22 14:48:41.304035,46sanierung-apartment,37522.23,street b,5
2023-05-22 14:48:41.304087,47sanierung-apartment,8455.8,street c,4
2023-05-22 14:48:41.304139,48sanierung-apartment,14869.5,street c,5
2023-05-22 14:48:41.304191,49sanierung-apartment,23314.76,street a,5
2023-05-22 14:48:41.304243,50sanierung-apartment,43222.63,street b,5
2023-05-22 14:48:41.304295,51sanierung-apartment,27709.49,street c,5
2023-05-22 14:48:41.304347,52sanierung-apartment,6475.56,street c,1
2023-05-22 14:48:41.304400,53sanierung-apartment,7623.77,street a,5
2023-05-22 14:48:41.304452,54sanierung-apartment,18989.25,street b,2
2023-05-22 14:48:41.304504,55sanierung-apartment,5718.96,street c,3
2023-05-22 14:48:41.304556,56sanierung-apartment,8538.74,street c,3
2023-05-22 14:48:41.304608,57sanierung-apartment,31282.21,street a,4
2023-05-22 14:48:41.304661,58sanierung-apartment,46056.54,street b,5
2023-05-22 14:48:41.304714,59sanierung-apartment,7974.58,street c,1
2023-05-22 14:48:41.304766,60sanierung-apartment,8602.18,street c,4
2023-05-22 14:48:41.304818,61sanierung-apartment,2925.3,street a,2
2023-05-22 14:48:41.304870,62sanierung-apartment,17758.32,street b,4
2023-05-22 14:48:41.304922,63sanierung-apartment,3350.88,street c,1
2023-05-22 14:48:41.304974,64sanierung-apartment,40154.96,street c,5
2023-05-22 14:48:41.305026,65sanierung-apartment,16421.56,street a,3
2023-05-22 14:48:41.305078,66sanierung-apartment,24611.25,street b,4
2023-05-22 14:48:41.305131,67sanierung-apartment,12959.11,street c,3
2023-05-22 14:48:41.305350,68sanierung-apartment,25674.67,street c,3
2023-05-22 14:48:41.305440,69sanierung-apartment,36889.95,street a,5
2023-05-22 14:48:41.305497,70sanierung-apartment,5721.34,street b,2
2023-05-22 14:48:41.305554,71sanierung-apartment,48404.35,street c,5
2023-05-22 14:48:41.305610,72sanierung-apartment,17238.62,street c,4
2023-05-22 14:48:41.305798,73sanierung-apartment,6678.19,street a,1
2023-05-22 14:48:41.305867,74sanierung-apartment,14484.34,street b,3
2023-05-22 14:48:41.305921,75sanierung-apartment,35797.0,street c,5
2023-05-22 14:48:41.305975,76sanierung-apartment,19881.16,street c,2
2023-05-22 14:48:41.306029,77sanierung-apartment,38682.48,street a,4
2023-05-22 14:48:41.306081,78sanierung-apartment,14833.49,street b,4
2023-05-22 14:48:41.306133,79sanierung-apartment,13120.69,street c,4
2023-05-22 14:48:41.306185,80sanierung-apartment,3225.34,street c,1
